"","Tank","Treatment","Date","Day_numrecord","Time","Trial","Total_num_urchin","Num_urch_on_kelp","pycno1_position","pycno1_slice","Pycno1 activity","pycno2_position","pycno2_slice","Pycno2 activity","Notes","slice","position","location_count","crev","dist_to_pyc1","dist_to_pyc2","up_dn_pyc1","up_dn_pyc2"
"6349",1,"Star_B",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,8,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,4.5,NA,0,"N",2.5,1.5,"downstream","downstream"
"6350",1,"Star_B",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,8,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,6.5,NA,0,"N",4.5,3.5,"downstream","downstream"
"6351",1,"Star_B",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,8,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,0,NA,0,"N",2,3,"upstream","upstream"
"6352",2,"Control_B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,1,"Outer_side",0,"N",NA,NA,NA,NA
"6353",2,"Control_B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,1,"Outer_bottom",1,"N",NA,NA,NA,NA
"6354",2,"Control_B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,1,"Inner",3,"N",NA,NA,NA,NA
"6355",2,"Control_B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,2,"Outer_side",0,"N",NA,NA,NA,NA
"6356",2,"Control_B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,2,"Outer_bottom",2,"N",NA,NA,NA,NA
"6357",2,"Control_B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,2,"Inner",0,"N",NA,NA,NA,NA
"6358",2,"Control_B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,3,"Outer_side",0,"N",NA,NA,NA,NA
"6359",2,"Control_B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,3,"Outer_bottom",3,"N",NA,NA,NA,NA
"6360",2,"Control_B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,3,"Inner",1,"N",NA,NA,NA,NA
"6361",2,"Control_B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,4,"Outer_side",0,"N",NA,NA,NA,NA
"6362",2,"Control_B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,4,"Outer_bottom",5,"N",NA,NA,NA,NA
"6363",2,"Control_B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,4,"Inner",1,"N",NA,NA,NA,NA
"6364",2,"Control_B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,6,"Outer_side",0,"N",NA,NA,NA,NA
"6365",2,"Control_B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,6,"Outer_bottom",1,"N",NA,NA,NA,NA
"6366",2,"Control_B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,6,"Inner",0,"N",NA,NA,NA,NA
"6367",2,"Control_B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,5,"Outer_side",0,"N",NA,NA,NA,NA
"6368",2,"Control_B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,5,"Outer_bottom",0,"N",NA,NA,NA,NA
"6369",2,"Control_B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,5,"Inner",0,"N",NA,NA,NA,NA
"6370",2,"Control_B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,7,"Outer_side",0,"N",NA,NA,NA,NA
"6371",2,"Control_B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,7,"Outer_bottom",1,"N",NA,NA,NA,NA
"6372",2,"Control_B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,7,"Inner",0,"N",NA,NA,NA,NA
"6373",2,"Control_B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,8,"Outer_side",0,"N",NA,NA,NA,NA
"6374",2,"Control_B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,8,"Outer_bottom",3,"N",NA,NA,NA,NA
"6375",2,"Control_B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,8,"Inner",0,"N",NA,NA,NA,NA
"6376",2,"Control_B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,0.5,NA,0,"N",NA,NA,NA,NA
"6377",2,"Control_B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,2.5,NA,0,"N",NA,NA,NA,NA
"6378",2,"Control_B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,4.5,NA,0,"N",NA,NA,NA,NA
"6379",2,"Control_B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,6.5,NA,0,"N",NA,NA,NA,NA
"6380",2,"Control_B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"N",NA,NA,NA,NA
"6381",3,"Control_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,22,1,NA,NA,NA,NA,NA,NA,NA,1,"Outer_side",0,"N",NA,NA,NA,NA
"6382",3,"Control_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,22,1,NA,NA,NA,NA,NA,NA,NA,1,"Outer_bottom",3,"N",NA,NA,NA,NA
"6383",3,"Control_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,22,1,NA,NA,NA,NA,NA,NA,NA,1,"Inner",0,"N",NA,NA,NA,NA
"6384",3,"Control_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,22,1,NA,NA,NA,NA,NA,NA,NA,2,"Outer_side",1,"N",NA,NA,NA,NA
"6385",3,"Control_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,22,1,NA,NA,NA,NA,NA,NA,NA,2,"Outer_bottom",6,"N",NA,NA,NA,NA
"6386",3,"Control_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,22,1,NA,NA,NA,NA,NA,NA,NA,2,"Inner",0,"N",NA,NA,NA,NA
"6387",3,"Control_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,22,1,NA,NA,NA,NA,NA,NA,NA,3,"Outer_side",0,"N",NA,NA,NA,NA
"6388",3,"Control_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,22,1,NA,NA,NA,NA,NA,NA,NA,3,"Outer_bottom",0,"N",NA,NA,NA,NA
"6389",3,"Control_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,22,1,NA,NA,NA,NA,NA,NA,NA,3,"Inner",0,"N",NA,NA,NA,NA
"6390",3,"Control_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,22,1,NA,NA,NA,NA,NA,NA,NA,4,"Outer_side",0,"N",NA,NA,NA,NA
"6391",3,"Control_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,22,1,NA,NA,NA,NA,NA,NA,NA,4,"Outer_bottom",1,"N",NA,NA,NA,NA
"6392",3,"Control_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,22,1,NA,NA,NA,NA,NA,NA,NA,4,"Inner",0,"N",NA,NA,NA,NA
"6393",3,"Control_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,22,1,NA,NA,NA,NA,NA,NA,NA,6,"Outer_side",0,"N",NA,NA,NA,NA
"6394",3,"Control_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,22,1,NA,NA,NA,NA,NA,NA,NA,6,"Outer_bottom",0,"N",NA,NA,NA,NA
"6395",3,"Control_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,22,1,NA,NA,NA,NA,NA,NA,NA,6,"Inner",0,"N",NA,NA,NA,NA
"6396",3,"Control_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,22,1,NA,NA,NA,NA,NA,NA,NA,5,"Outer_side",1,"N",NA,NA,NA,NA
"6397",3,"Control_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,22,1,NA,NA,NA,NA,NA,NA,NA,5,"Outer_bottom",5,"N",NA,NA,NA,NA
"6398",3,"Control_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,22,1,NA,NA,NA,NA,NA,NA,NA,5,"Inner",0,"N",NA,NA,NA,NA
"6399",3,"Control_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,22,1,NA,NA,NA,NA,NA,NA,NA,7,"Outer_side",0,"N",NA,NA,NA,NA
"6400",3,"Control_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,22,1,NA,NA,NA,NA,NA,NA,NA,7,"Outer_bottom",0,"N",NA,NA,NA,NA
"6401",3,"Control_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,22,1,NA,NA,NA,NA,NA,NA,NA,7,"Inner",0,"N",NA,NA,NA,NA
"6402",3,"Control_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,22,1,NA,NA,NA,NA,NA,NA,NA,8,"Outer_side",0,"N",NA,NA,NA,NA
"6403",3,"Control_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,22,1,NA,NA,NA,NA,NA,NA,NA,8,"Outer_bottom",5,"N",NA,NA,NA,NA
"6404",3,"Control_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,22,1,NA,NA,NA,NA,NA,NA,NA,8,"Inner",0,"N",NA,NA,NA,NA
"6405",3,"Control_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,22,1,NA,NA,NA,NA,NA,NA,NA,0.5,NA,0,"N",NA,NA,NA,NA
"6406",3,"Control_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,22,1,NA,NA,NA,NA,NA,NA,NA,2.5,NA,0,"N",NA,NA,NA,NA
"6407",3,"Control_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,22,1,NA,NA,NA,NA,NA,NA,NA,4.5,NA,0,"N",NA,NA,NA,NA
"6408",3,"Control_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,22,1,NA,NA,NA,NA,NA,NA,NA,6.5,NA,0,"N",NA,NA,NA,NA
"6409",3,"Control_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,22,1,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"N",NA,NA,NA,NA
"6410",4,"Star_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,0,"Outer_side",1,"Wiggling","Outer_side",1,"Clamped",NA,1,"Outer_side",2,"N",0,0,"downstream","downstream"
"6411",4,"Star_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,0,"Outer_side",1,"Wiggling","Outer_side",1,"Clamped",NA,1,"Outer_bottom",1,"N",0,0,"downstream","downstream"
"6412",4,"Star_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,0,"Outer_side",1,"Wiggling","Outer_side",1,"Clamped",NA,1,"Inner",0,"N",0,0,"downstream","downstream"
"6413",4,"Star_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,0,"Outer_side",1,"Wiggling","Outer_side",1,"Clamped",NA,2,"Outer_side",0,"N",1,1,"downstream","downstream"
"6414",4,"Star_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,0,"Outer_side",1,"Wiggling","Outer_side",1,"Clamped",NA,2,"Outer_bottom",2,"N",1,1,"downstream","downstream"
"6415",4,"Star_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,0,"Outer_side",1,"Wiggling","Outer_side",1,"Clamped",NA,2,"Inner",1,"N",1,1,"downstream","downstream"
"6416",4,"Star_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,0,"Outer_side",1,"Wiggling","Outer_side",1,"Clamped",NA,3,"Outer_side",0,"N",2,2,"downstream","downstream"
"6417",4,"Star_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,0,"Outer_side",1,"Wiggling","Outer_side",1,"Clamped",NA,3,"Outer_bottom",3,"N",2,2,"downstream","downstream"
"6418",4,"Star_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,0,"Outer_side",1,"Wiggling","Outer_side",1,"Clamped",NA,3,"Inner",1,"N",2,2,"downstream","downstream"
"6419",4,"Star_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,0,"Outer_side",1,"Wiggling","Outer_side",1,"Clamped",NA,4,"Outer_side",0,"N",3,3,"downstream","downstream"
"6420",4,"Star_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,0,"Outer_side",1,"Wiggling","Outer_side",1,"Clamped",NA,4,"Outer_bottom",1,"N",3,3,"downstream","downstream"
"6421",4,"Star_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,0,"Outer_side",1,"Wiggling","Outer_side",1,"Clamped",NA,4,"Inner",1,"N",3,3,"downstream","downstream"
"6422",4,"Star_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,0,"Outer_side",1,"Wiggling","Outer_side",1,"Clamped",NA,6,"Outer_side",0,"N",5,5,"downstream","downstream"
"6423",4,"Star_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,0,"Outer_side",1,"Wiggling","Outer_side",1,"Clamped",NA,6,"Outer_bottom",4,"N",5,5,"downstream","downstream"
"6424",4,"Star_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,0,"Outer_side",1,"Wiggling","Outer_side",1,"Clamped",NA,6,"Inner",0,"N",5,5,"downstream","downstream"
"6425",4,"Star_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,0,"Outer_side",1,"Wiggling","Outer_side",1,"Clamped",NA,5,"Outer_side",1,"N",4,4,"downstream","downstream"
"6426",4,"Star_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,0,"Outer_side",1,"Wiggling","Outer_side",1,"Clamped",NA,5,"Outer_bottom",0,"N",4,4,"downstream","downstream"
"6427",4,"Star_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,0,"Outer_side",1,"Wiggling","Outer_side",1,"Clamped",NA,5,"Inner",2,"N",4,4,"downstream","downstream"
"6428",4,"Star_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,0,"Outer_side",1,"Wiggling","Outer_side",1,"Clamped",NA,7,"Outer_side",0,"N",6,6,"downstream","downstream"
"6429",4,"Star_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,0,"Outer_side",1,"Wiggling","Outer_side",1,"Clamped",NA,7,"Outer_bottom",2,"N",6,6,"downstream","downstream"
"6430",4,"Star_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,0,"Outer_side",1,"Wiggling","Outer_side",1,"Clamped",NA,7,"Inner",0,"N",6,6,"downstream","downstream"
"6431",4,"Star_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,0,"Outer_side",1,"Wiggling","Outer_side",1,"Clamped",NA,8,"Outer_side",1,"N",7,7,"downstream","downstream"
"6432",4,"Star_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,0,"Outer_side",1,"Wiggling","Outer_side",1,"Clamped",NA,8,"Outer_bottom",2,"N",7,7,"downstream","downstream"
"6433",4,"Star_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,0,"Outer_side",1,"Wiggling","Outer_side",1,"Clamped",NA,8,"Inner",0,"N",7,7,"downstream","downstream"
"6434",4,"Star_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,0,"Outer_side",1,"Wiggling","Outer_side",1,"Clamped",NA,0.5,NA,0,"N",0.5,0.5,"upstream","upstream"
"6435",4,"Star_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,0,"Outer_side",1,"Wiggling","Outer_side",1,"Clamped",NA,2.5,NA,0,"N",1.5,1.5,"downstream","downstream"
"6436",4,"Star_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,0,"Outer_side",1,"Wiggling","Outer_side",1,"Clamped",NA,4.5,NA,0,"N",3.5,3.5,"downstream","downstream"
"6437",4,"Star_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,0,"Outer_side",1,"Wiggling","Outer_side",1,"Clamped",NA,6.5,NA,0,"N",5.5,5.5,"downstream","downstream"
"6438",4,"Star_KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,0,"Outer_side",1,"Wiggling","Outer_side",1,"Clamped",NA,0,NA,0,"N",1,1,"upstream","upstream"
"6439",1,"Star_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,24,9,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,1,"Outer_side",0,"N",1,2,"upstream","upstream"
"6440",1,"Star_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,24,9,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,1,"Outer_bottom",0,"N",1,2,"upstream","upstream"
"6441",1,"Star_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,24,9,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,1,"Inner",1,"N",1,2,"upstream","upstream"
"6442",1,"Star_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,24,9,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,2,"Outer_side",0,"N",0,1,"downstream","upstream"
"6443",1,"Star_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,24,9,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,2,"Outer_bottom",1,"N",0,1,"downstream","upstream"
"6444",1,"Star_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,24,9,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,2,"Inner",1,"N",0,1,"downstream","upstream"
"6445",1,"Star_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,24,9,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,3,"Outer_side",0,"N",1,0,"downstream","downstream"
"6446",1,"Star_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,24,9,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,3,"Outer_bottom",1,"N",1,0,"downstream","downstream"
"6447",1,"Star_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,24,9,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,3,"Inner",0,"N",1,0,"downstream","downstream"
"6448",1,"Star_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,24,9,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,4,"Outer_side",0,"N",2,1,"downstream","downstream"
"6449",1,"Star_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,24,9,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,4,"Outer_bottom",2,"N",2,1,"downstream","downstream"
"6450",1,"Star_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,24,9,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,4,"Inner",0,"N",2,1,"downstream","downstream"
"6451",1,"Star_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,24,9,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,6,"Outer_side",1,"N",4,3,"downstream","downstream"
"6452",1,"Star_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,24,9,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,6,"Outer_bottom",1,"N",4,3,"downstream","downstream"
"6453",1,"Star_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,24,9,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,6,"Inner",3,"N",4,3,"downstream","downstream"
"6454",1,"Star_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,24,9,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,5,"Outer_side",0,"N",3,2,"downstream","downstream"
"6455",1,"Star_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,24,9,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,5,"Outer_bottom",0,"N",3,2,"downstream","downstream"
"6456",1,"Star_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,24,9,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,5,"Inner",0,"N",3,2,"downstream","downstream"
"6457",1,"Star_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,24,9,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,7,"Outer_side",2,"N",5,4,"downstream","downstream"
"6458",1,"Star_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,24,9,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,7,"Outer_bottom",2,"N",5,4,"downstream","downstream"
"6459",1,"Star_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,24,9,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,7,"Inner",1,"N",5,4,"downstream","downstream"
"6460",1,"Star_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,24,9,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,8,"Outer_side",0,"N",6,5,"downstream","downstream"
"6461",1,"Star_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,24,9,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,8,"Outer_bottom",7,"N",6,5,"downstream","downstream"
"6462",1,"Star_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,24,9,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,8,"Inner",0,"N",6,5,"downstream","downstream"
"6463",1,"Star_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,24,9,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,0.5,NA,1,"Y",1.5,2.5,"upstream","upstream"
"6464",1,"Star_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,24,9,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,2.5,NA,0,"N",0.5,0.5,"downstream","upstream"
"6465",1,"Star_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,24,9,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,4.5,NA,0,"N",2.5,1.5,"downstream","downstream"
"6466",1,"Star_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,24,9,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,6.5,NA,0,"N",4.5,3.5,"downstream","downstream"
"6467",1,"Star_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,24,9,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,0,NA,0,"N",2,3,"upstream","upstream"
"6468",2,"Control_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,21,5,NA,NA,NA,NA,NA,NA,NA,1,"Outer_side",0,"N",NA,NA,NA,NA
"6469",2,"Control_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,21,5,NA,NA,NA,NA,NA,NA,NA,1,"Outer_bottom",0,"N",NA,NA,NA,NA
"6470",2,"Control_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,21,5,NA,NA,NA,NA,NA,NA,NA,1,"Inner",3,"N",NA,NA,NA,NA
"6471",2,"Control_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,21,5,NA,NA,NA,NA,NA,NA,NA,2,"Outer_side",0,"N",NA,NA,NA,NA
"6472",2,"Control_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,21,5,NA,NA,NA,NA,NA,NA,NA,2,"Outer_bottom",2,"N",NA,NA,NA,NA
"6473",2,"Control_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,21,5,NA,NA,NA,NA,NA,NA,NA,2,"Inner",0,"N",NA,NA,NA,NA
"6474",2,"Control_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,21,5,NA,NA,NA,NA,NA,NA,NA,3,"Outer_side",1,"N",NA,NA,NA,NA
"6475",2,"Control_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,21,5,NA,NA,NA,NA,NA,NA,NA,3,"Outer_bottom",2,"N",NA,NA,NA,NA
"6476",2,"Control_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,21,5,NA,NA,NA,NA,NA,NA,NA,3,"Inner",1,"N",NA,NA,NA,NA
"6477",2,"Control_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,21,5,NA,NA,NA,NA,NA,NA,NA,4,"Outer_side",0,"N",NA,NA,NA,NA
"6478",2,"Control_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,21,5,NA,NA,NA,NA,NA,NA,NA,4,"Outer_bottom",7,"N",NA,NA,NA,NA
"6479",2,"Control_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,21,5,NA,NA,NA,NA,NA,NA,NA,4,"Inner",0,"N",NA,NA,NA,NA
"6480",2,"Control_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,21,5,NA,NA,NA,NA,NA,NA,NA,6,"Outer_side",0,"N",NA,NA,NA,NA
"6481",2,"Control_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,21,5,NA,NA,NA,NA,NA,NA,NA,6,"Outer_bottom",2,"N",NA,NA,NA,NA
"6482",2,"Control_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,21,5,NA,NA,NA,NA,NA,NA,NA,6,"Inner",0,"N",NA,NA,NA,NA
"6483",2,"Control_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,21,5,NA,NA,NA,NA,NA,NA,NA,5,"Outer_side",0,"N",NA,NA,NA,NA
"6484",2,"Control_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,21,5,NA,NA,NA,NA,NA,NA,NA,5,"Outer_bottom",0,"N",NA,NA,NA,NA
"6485",2,"Control_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,21,5,NA,NA,NA,NA,NA,NA,NA,5,"Inner",0,"N",NA,NA,NA,NA
"6486",2,"Control_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,21,5,NA,NA,NA,NA,NA,NA,NA,7,"Outer_side",0,"N",NA,NA,NA,NA
"6487",2,"Control_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,21,5,NA,NA,NA,NA,NA,NA,NA,7,"Outer_bottom",0,"N",NA,NA,NA,NA
"6488",2,"Control_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,21,5,NA,NA,NA,NA,NA,NA,NA,7,"Inner",0,"N",NA,NA,NA,NA
"6489",2,"Control_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,21,5,NA,NA,NA,NA,NA,NA,NA,8,"Outer_side",0,"N",NA,NA,NA,NA
"6490",2,"Control_B",2024-08-06,"1_4",1899-12-30 17:00:00,8,21,5,NA,NA,NA,NA,NA,NA,NA,8,"Outer_bottom",2,"N",NA,NA,NA,NA
