"","Tank","Treatment","Pred_treatment","Urch_habitat_treatment","Date","Day_numrecord","Time","Trial","Total_num_urchin","Num_urch_on_kelp","pycno1_position","pycno1_slice","Pycno1 activity","pycno2_position","pycno2_slice","Pycno2 activity","Notes","slice","crev_count","urchin_slice_count","pyc_slice_count","dist_slice_pyc1","dist_slice_pyc2","up_dn_pyc1","up_dn_pyc2","variance_of_urch_distrib","var_to_mean","pcnt_in_crev","pcnt_on_kelp","trial_avg_pcnt_in_crev","trial_sd_pcnt_in_crev","trial_avg_var_to_mean","trial_avg_pcnt_on_kelp"
"2769",3,"Control_KF","Control","KF",2024-08-06,"1_1",1899-12-30 09:00:00,8,24,0,NA,NA,NA,NA,NA,NA,NA,"0",0,0,0,100,100,"upstream","upstream",2.30769230769231,1.25,0,0,0,0,4.10952596618358,9.03944334650857
"2770",4,"Star_KF","Star","KF",2024-08-06,"1_1",1899-12-30 09:00:00,8,24,0,"Outer_side",1,"Clamped","Outer_bottom",1,"Clamped",NA,"1",NA,3,1,0,0,"downstream","downstream",2.30769230769231,1.25,0,0,0,0,2.86142872827656,3.30859616573902
"2771",4,"Star_KF","Star","KF",2024-08-06,"1_1",1899-12-30 09:00:00,8,24,0,"Outer_side",1,"Clamped","Outer_bottom",1,"Clamped",NA,"2",NA,3,0,1,1,"downstream","downstream",2.30769230769231,1.25,0,0,0,0,2.86142872827656,3.30859616573902
"2772",4,"Star_KF","Star","KF",2024-08-06,"1_1",1899-12-30 09:00:00,8,24,0,"Outer_side",1,"Clamped","Outer_bottom",1,"Clamped",NA,"3",NA,3,0,2,2,"downstream","downstream",2.30769230769231,1.25,0,0,0,0,2.86142872827656,3.30859616573902
"2773",4,"Star_KF","Star","KF",2024-08-06,"1_1",1899-12-30 09:00:00,8,24,0,"Outer_side",1,"Clamped","Outer_bottom",1,"Clamped",NA,"4",NA,3,0,3,3,"downstream","downstream",2.30769230769231,1.25,0,0,0,0,2.86142872827656,3.30859616573902
"2774",4,"Star_KF","Star","KF",2024-08-06,"1_1",1899-12-30 09:00:00,8,24,0,"Outer_side",1,"Clamped","Outer_bottom",1,"Clamped",NA,"6",NA,3,0,5,5,"downstream","downstream",2.30769230769231,1.25,0,0,0,0,2.86142872827656,3.30859616573902
"2775",4,"Star_KF","Star","KF",2024-08-06,"1_1",1899-12-30 09:00:00,8,24,0,"Outer_side",1,"Clamped","Outer_bottom",1,"Clamped",NA,"5",NA,3,0,4,4,"downstream","downstream",2.30769230769231,1.25,0,0,0,0,2.86142872827656,3.30859616573902
"2776",4,"Star_KF","Star","KF",2024-08-06,"1_1",1899-12-30 09:00:00,8,24,0,"Outer_side",1,"Clamped","Outer_bottom",1,"Clamped",NA,"7",NA,3,0,6,6,"downstream","downstream",2.30769230769231,1.25,0,0,0,0,2.86142872827656,3.30859616573902
"2777",4,"Star_KF","Star","KF",2024-08-06,"1_1",1899-12-30 09:00:00,8,24,0,"Outer_side",1,"Clamped","Outer_bottom",1,"Clamped",NA,"8",NA,3,0,7,7,"downstream","downstream",2.30769230769231,1.25,0,0,0,0,2.86142872827656,3.30859616573902
"2778",4,"Star_KF","Star","KF",2024-08-06,"1_1",1899-12-30 09:00:00,8,24,0,"Outer_side",1,"Clamped","Outer_bottom",1,"Clamped",NA,"0.5",0,0,0,0.5,0.5,"upstream","upstream",2.30769230769231,1.25,0,0,0,0,2.86142872827656,3.30859616573902
"2779",4,"Star_KF","Star","KF",2024-08-06,"1_1",1899-12-30 09:00:00,8,24,0,"Outer_side",1,"Clamped","Outer_bottom",1,"Clamped",NA,"2.5",0,0,0,1.5,1.5,"downstream","downstream",2.30769230769231,1.25,0,0,0,0,2.86142872827656,3.30859616573902
"2780",4,"Star_KF","Star","KF",2024-08-06,"1_1",1899-12-30 09:00:00,8,24,0,"Outer_side",1,"Clamped","Outer_bottom",1,"Clamped",NA,"4.5",0,0,0,3.5,3.5,"downstream","downstream",2.30769230769231,1.25,0,0,0,0,2.86142872827656,3.30859616573902
"2781",4,"Star_KF","Star","KF",2024-08-06,"1_1",1899-12-30 09:00:00,8,24,0,"Outer_side",1,"Clamped","Outer_bottom",1,"Clamped",NA,"6.5",0,0,0,5.5,5.5,"downstream","downstream",2.30769230769231,1.25,0,0,0,0,2.86142872827656,3.30859616573902
"2782",4,"Star_KF","Star","KF",2024-08-06,"1_1",1899-12-30 09:00:00,8,24,0,"Outer_side",1,"Clamped","Outer_bottom",1,"Clamped",NA,"0",0,0,0,1,1,"upstream","upstream",2.30769230769231,1.25,0,0,0,0,2.86142872827656,3.30859616573902
"2783",1,"Star_B","Star","B",2024-08-06,"1_2",1899-12-30 11:00:00,8,24,5,"Outer_bottom",7,"Clamped","Outer_side",2,"Wandering",NA,"1",NA,3,0,6,1,"upstream","upstream",4.30769230769231,2.33333333333333,0,20.8333333333333,0.520833333333333,0,3.13998143312002,21.0862507058159
"2784",1,"Star_B","Star","B",2024-08-06,"1_2",1899-12-30 11:00:00,8,24,5,"Outer_bottom",7,"Clamped","Outer_side",2,"Wandering",NA,"2",NA,2,1,5,0,"upstream","downstream",4.30769230769231,2.33333333333333,0,20.8333333333333,0.520833333333333,0,3.13998143312002,21.0862507058159
"2785",1,"Star_B","Star","B",2024-08-06,"1_2",1899-12-30 11:00:00,8,24,5,"Outer_bottom",7,"Clamped","Outer_side",2,"Wandering",NA,"3",NA,3,0,4,1,"upstream","downstream",4.30769230769231,2.33333333333333,0,20.8333333333333,0.520833333333333,0,3.13998143312002,21.0862507058159
"2786",1,"Star_B","Star","B",2024-08-06,"1_2",1899-12-30 11:00:00,8,24,5,"Outer_bottom",7,"Clamped","Outer_side",2,"Wandering",NA,"4",NA,4,0,3,2,"upstream","downstream",4.30769230769231,2.33333333333333,0,20.8333333333333,0.520833333333333,0,3.13998143312002,21.0862507058159
"2787",1,"Star_B","Star","B",2024-08-06,"1_2",1899-12-30 11:00:00,8,24,5,"Outer_bottom",7,"Clamped","Outer_side",2,"Wandering",NA,"6",NA,2,0,1,4,"upstream","downstream",4.30769230769231,2.33333333333333,0,20.8333333333333,0.520833333333333,0,3.13998143312002,21.0862507058159
"2788",1,"Star_B","Star","B",2024-08-06,"1_2",1899-12-30 11:00:00,8,24,5,"Outer_bottom",7,"Clamped","Outer_side",2,"Wandering",NA,"5",NA,1,0,2,3,"upstream","downstream",4.30769230769231,2.33333333333333,0,20.8333333333333,0.520833333333333,0,3.13998143312002,21.0862507058159
"2789",1,"Star_B","Star","B",2024-08-06,"1_2",1899-12-30 11:00:00,8,24,5,"Outer_bottom",7,"Clamped","Outer_side",2,"Wandering",NA,"7",NA,2,1,0,5,"downstream","downstream",4.30769230769231,2.33333333333333,0,20.8333333333333,0.520833333333333,0,3.13998143312002,21.0862507058159
"2790",1,"Star_B","Star","B",2024-08-06,"1_2",1899-12-30 11:00:00,8,24,5,"Outer_bottom",7,"Clamped","Outer_side",2,"Wandering",NA,"8",NA,7,0,1,6,"downstream","downstream",4.30769230769231,2.33333333333333,0,20.8333333333333,0.520833333333333,0,3.13998143312002,21.0862507058159
"2791",1,"Star_B","Star","B",2024-08-06,"1_2",1899-12-30 11:00:00,8,24,5,"Outer_bottom",7,"Clamped","Outer_side",2,"Wandering",NA,"0.5",0,0,0,6.5,1.5,"upstream","upstream",4.30769230769231,2.33333333333333,0,20.8333333333333,0.520833333333333,0,3.13998143312002,21.0862507058159
"2792",1,"Star_B","Star","B",2024-08-06,"1_2",1899-12-30 11:00:00,8,24,5,"Outer_bottom",7,"Clamped","Outer_side",2,"Wandering",NA,"2.5",0,0,0,4.5,0.5,"upstream","downstream",4.30769230769231,2.33333333333333,0,20.8333333333333,0.520833333333333,0,3.13998143312002,21.0862507058159
"2793",1,"Star_B","Star","B",2024-08-06,"1_2",1899-12-30 11:00:00,8,24,5,"Outer_bottom",7,"Clamped","Outer_side",2,"Wandering",NA,"4.5",0,0,0,2.5,2.5,"upstream","downstream",4.30769230769231,2.33333333333333,0,20.8333333333333,0.520833333333333,0,3.13998143312002,21.0862507058159
"2794",1,"Star_B","Star","B",2024-08-06,"1_2",1899-12-30 11:00:00,8,24,5,"Outer_bottom",7,"Clamped","Outer_side",2,"Wandering",NA,"6.5",0,0,0,0.5,4.5,"upstream","downstream",4.30769230769231,2.33333333333333,0,20.8333333333333,0.520833333333333,0,3.13998143312002,21.0862507058159
"2795",1,"Star_B","Star","B",2024-08-06,"1_2",1899-12-30 11:00:00,8,24,5,"Outer_bottom",7,"Clamped","Outer_side",2,"Wandering",NA,"0",0,0,0,7,2,"upstream","upstream",4.30769230769231,2.33333333333333,0,20.8333333333333,0.520833333333333,0,3.13998143312002,21.0862507058159
"2796",2,"Control_B","Control","B",2024-08-06,"1_2",1899-12-30 11:00:00,8,23,3,NA,NA,NA,NA,NA,NA,NA,"1",NA,3,0,100,100,"upstream","upstream",3.02564102564103,1.71014492753623,0,13.0434782608696,0,0,2.38640333850932,16.8122412008282
"2797",2,"Control_B","Control","B",2024-08-06,"1_2",1899-12-30 11:00:00,8,23,3,NA,NA,NA,NA,NA,NA,NA,"2",NA,3,0,100,100,"upstream","upstream",3.02564102564103,1.71014492753623,0,13.0434782608696,0,0,2.38640333850932,16.8122412008282
"2798",2,"Control_B","Control","B",2024-08-06,"1_2",1899-12-30 11:00:00,8,23,3,NA,NA,NA,NA,NA,NA,NA,"3",NA,5,0,100,100,"upstream","upstream",3.02564102564103,1.71014492753623,0,13.0434782608696,0,0,2.38640333850932,16.8122412008282
"2799",2,"Control_B","Control","B",2024-08-06,"1_2",1899-12-30 11:00:00,8,23,3,NA,NA,NA,NA,NA,NA,NA,"4",NA,4,0,100,100,"upstream","upstream",3.02564102564103,1.71014492753623,0,13.0434782608696,0,0,2.38640333850932,16.8122412008282
"2800",2,"Control_B","Control","B",2024-08-06,"1_2",1899-12-30 11:00:00,8,23,3,NA,NA,NA,NA,NA,NA,NA,"6",NA,2,0,100,100,"upstream","upstream",3.02564102564103,1.71014492753623,0,13.0434782608696,0,0,2.38640333850932,16.8122412008282
"2801",2,"Control_B","Control","B",2024-08-06,"1_2",1899-12-30 11:00:00,8,23,3,NA,NA,NA,NA,NA,NA,NA,"5",NA,3,0,100,100,"upstream","upstream",3.02564102564103,1.71014492753623,0,13.0434782608696,0,0,2.38640333850932,16.8122412008282
"2802",2,"Control_B","Control","B",2024-08-06,"1_2",1899-12-30 11:00:00,8,23,3,NA,NA,NA,NA,NA,NA,NA,"7",NA,1,0,100,100,"upstream","upstream",3.02564102564103,1.71014492753623,0,13.0434782608696,0,0,2.38640333850932,16.8122412008282
"2803",2,"Control_B","Control","B",2024-08-06,"1_2",1899-12-30 11:00:00,8,23,3,NA,NA,NA,NA,NA,NA,NA,"8",NA,2,0,100,100,"upstream","upstream",3.02564102564103,1.71014492753623,0,13.0434782608696,0,0,2.38640333850932,16.8122412008282
"2804",2,"Control_B","Control","B",2024-08-06,"1_2",1899-12-30 11:00:00,8,23,3,NA,NA,NA,NA,NA,NA,NA,"0.5",0,0,0,100,100,"upstream","upstream",3.02564102564103,1.71014492753623,0,13.0434782608696,0,0,2.38640333850932,16.8122412008282
"2805",2,"Control_B","Control","B",2024-08-06,"1_2",1899-12-30 11:00:00,8,23,3,NA,NA,NA,NA,NA,NA,NA,"2.5",0,0,0,100,100,"upstream","upstream",3.02564102564103,1.71014492753623,0,13.0434782608696,0,0,2.38640333850932,16.8122412008282
"2806",2,"Control_B","Control","B",2024-08-06,"1_2",1899-12-30 11:00:00,8,23,3,NA,NA,NA,NA,NA,NA,NA,"4.5",0,0,0,100,100,"upstream","upstream",3.02564102564103,1.71014492753623,0,13.0434782608696,0,0,2.38640333850932,16.8122412008282
"2807",2,"Control_B","Control","B",2024-08-06,"1_2",1899-12-30 11:00:00,8,23,3,NA,NA,NA,NA,NA,NA,NA,"6.5",0,0,0,100,100,"upstream","upstream",3.02564102564103,1.71014492753623,0,13.0434782608696,0,0,2.38640333850932,16.8122412008282
"2808",2,"Control_B","Control","B",2024-08-06,"1_2",1899-12-30 11:00:00,8,23,3,NA,NA,NA,NA,NA,NA,NA,"0",0,0,0,100,100,"upstream","upstream",3.02564102564103,1.71014492753623,0,13.0434782608696,0,0,2.38640333850932,16.8122412008282
"2809",3,"Control_KF","Control","KF",2024-08-06,"1_2",1899-12-30 11:00:00,8,24,1,NA,NA,NA,NA,NA,NA,NA,"1",NA,5,0,100,100,"upstream","upstream",6.64102564102564,3.59722222222222,0,4.16666666666667,0,0,4.10952596618358,9.03944334650857
"2810",3,"Control_KF","Control","KF",2024-08-06,"1_2",1899-12-30 11:00:00,8,24,1,NA,NA,NA,NA,NA,NA,NA,"2",NA,3,0,100,100,"upstream","upstream",6.64102564102564,3.59722222222222,0,4.16666666666667,0,0,4.10952596618358,9.03944334650857
"2811",3,"Control_KF","Control","KF",2024-08-06,"1_2",1899-12-30 11:00:00,8,24,1,NA,NA,NA,NA,NA,NA,NA,"3",NA,0,0,100,100,"upstream","upstream",6.64102564102564,3.59722222222222,0,4.16666666666667,0,0,4.10952596618358,9.03944334650857
"2812",3,"Control_KF","Control","KF",2024-08-06,"1_2",1899-12-30 11:00:00,8,24,1,NA,NA,NA,NA,NA,NA,NA,"4",NA,2,0,100,100,"upstream","upstream",6.64102564102564,3.59722222222222,0,4.16666666666667,0,0,4.10952596618358,9.03944334650857
"2813",3,"Control_KF","Control","KF",2024-08-06,"1_2",1899-12-30 11:00:00,8,24,1,NA,NA,NA,NA,NA,NA,NA,"6",NA,0,0,100,100,"upstream","upstream",6.64102564102564,3.59722222222222,0,4.16666666666667,0,0,4.10952596618358,9.03944334650857
"2814",3,"Control_KF","Control","KF",2024-08-06,"1_2",1899-12-30 11:00:00,8,24,1,NA,NA,NA,NA,NA,NA,NA,"5",NA,7,0,100,100,"upstream","upstream",6.64102564102564,3.59722222222222,0,4.16666666666667,0,0,4.10952596618358,9.03944334650857
"2815",3,"Control_KF","Control","KF",2024-08-06,"1_2",1899-12-30 11:00:00,8,24,1,NA,NA,NA,NA,NA,NA,NA,"7",NA,1,0,100,100,"upstream","upstream",6.64102564102564,3.59722222222222,0,4.16666666666667,0,0,4.10952596618358,9.03944334650857
"2816",3,"Control_KF","Control","KF",2024-08-06,"1_2",1899-12-30 11:00:00,8,24,1,NA,NA,NA,NA,NA,NA,NA,"8",NA,6,0,100,100,"upstream","upstream",6.64102564102564,3.59722222222222,0,4.16666666666667,0,0,4.10952596618358,9.03944334650857
"2817",3,"Control_KF","Control","KF",2024-08-06,"1_2",1899-12-30 11:00:00,8,24,1,NA,NA,NA,NA,NA,NA,NA,"0.5",0,0,0,100,100,"upstream","upstream",6.64102564102564,3.59722222222222,0,4.16666666666667,0,0,4.10952596618358,9.03944334650857
"2818",3,"Control_KF","Control","KF",2024-08-06,"1_2",1899-12-30 11:00:00,8,24,1,NA,NA,NA,NA,NA,NA,NA,"2.5",0,0,0,100,100,"upstream","upstream",6.64102564102564,3.59722222222222,0,4.16666666666667,0,0,4.10952596618358,9.03944334650857
"2819",3,"Control_KF","Control","KF",2024-08-06,"1_2",1899-12-30 11:00:00,8,24,1,NA,NA,NA,NA,NA,NA,NA,"4.5",0,0,0,100,100,"upstream","upstream",6.64102564102564,3.59722222222222,0,4.16666666666667,0,0,4.10952596618358,9.03944334650857
"2820",3,"Control_KF","Control","KF",2024-08-06,"1_2",1899-12-30 11:00:00,8,24,1,NA,NA,NA,NA,NA,NA,NA,"6.5",0,0,0,100,100,"upstream","upstream",6.64102564102564,3.59722222222222,0,4.16666666666667,0,0,4.10952596618358,9.03944334650857
"2821",3,"Control_KF","Control","KF",2024-08-06,"1_2",1899-12-30 11:00:00,8,24,1,NA,NA,NA,NA,NA,NA,NA,"0",0,0,0,100,100,"upstream","upstream",6.64102564102564,3.59722222222222,0,4.16666666666667,0,0,4.10952596618358,9.03944334650857
"2822",4,"Star_KF","Star","KF",2024-08-06,"1_2",1899-12-30 11:00:00,8,21,2,"Outer_side",1,"Clamped","Outer_bottom",1,"Clamped",NA,"1",NA,3,1,0,0,"downstream","downstream",2.42307692307692,1.5,0,9.52380952380952,0,0,2.86142872827656,3.30859616573902
"2823",4,"Star_KF","Star","KF",2024-08-06,"1_2",1899-12-30 11:00:00,8,21,2,"Outer_side",1,"Clamped","Outer_bottom",1,"Clamped",NA,"2",NA,3,0,1,1,"downstream","downstream",2.42307692307692,1.5,0,9.52380952380952,0,0,2.86142872827656,3.30859616573902
"2824",4,"Star_KF","Star","KF",2024-08-06,"1_2",1899-12-30 11:00:00,8,21,2,"Outer_side",1,"Clamped","Outer_bottom",1,"Clamped",NA,"3",NA,1,0,2,2,"downstream","downstream",2.42307692307692,1.5,0,9.52380952380952,0,0,2.86142872827656,3.30859616573902
"2825",4,"Star_KF","Star","KF",2024-08-06,"1_2",1899-12-30 11:00:00,8,21,2,"Outer_side",1,"Clamped","Outer_bottom",1,"Clamped",NA,"4",NA,4,0,3,3,"downstream","downstream",2.42307692307692,1.5,0,9.52380952380952,0,0,2.86142872827656,3.30859616573902
"2826",4,"Star_KF","Star","KF",2024-08-06,"1_2",1899-12-30 11:00:00,8,21,2,"Outer_side",1,"Clamped","Outer_bottom",1,"Clamped",NA,"6",NA,2,0,5,5,"downstream","downstream",2.42307692307692,1.5,0,9.52380952380952,0,0,2.86142872827656,3.30859616573902
"2827",4,"Star_KF","Star","KF",2024-08-06,"1_2",1899-12-30 11:00:00,8,21,2,"Outer_side",1,"Clamped","Outer_bottom",1,"Clamped",NA,"5",NA,4,0,4,4,"downstream","downstream",2.42307692307692,1.5,0,9.52380952380952,0,0,2.86142872827656,3.30859616573902
"2828",4,"Star_KF","Star","KF",2024-08-06,"1_2",1899-12-30 11:00:00,8,21,2,"Outer_side",1,"Clamped","Outer_bottom",1,"Clamped",NA,"7",NA,2,0,6,6,"downstream","downstream",2.42307692307692,1.5,0,9.52380952380952,0,0,2.86142872827656,3.30859616573902
"2829",4,"Star_KF","Star","KF",2024-08-06,"1_2",1899-12-30 11:00:00,8,21,2,"Outer_side",1,"Clamped","Outer_bottom",1,"Clamped",NA,"8",NA,2,0,7,7,"downstream","downstream",2.42307692307692,1.5,0,9.52380952380952,0,0,2.86142872827656,3.30859616573902
"2830",4,"Star_KF","Star","KF",2024-08-06,"1_2",1899-12-30 11:00:00,8,21,2,"Outer_side",1,"Clamped","Outer_bottom",1,"Clamped",NA,"0.5",0,0,0,0.5,0.5,"upstream","upstream",2.42307692307692,1.5,0,9.52380952380952,0,0,2.86142872827656,3.30859616573902
"2831",4,"Star_KF","Star","KF",2024-08-06,"1_2",1899-12-30 11:00:00,8,21,2,"Outer_side",1,"Clamped","Outer_bottom",1,"Clamped",NA,"2.5",0,0,0,1.5,1.5,"downstream","downstream",2.42307692307692,1.5,0,9.52380952380952,0,0,2.86142872827656,3.30859616573902
"2832",4,"Star_KF","Star","KF",2024-08-06,"1_2",1899-12-30 11:00:00,8,21,2,"Outer_side",1,"Clamped","Outer_bottom",1,"Clamped",NA,"4.5",0,0,0,3.5,3.5,"downstream","downstream",2.42307692307692,1.5,0,9.52380952380952,0,0,2.86142872827656,3.30859616573902
"2833",4,"Star_KF","Star","KF",2024-08-06,"1_2",1899-12-30 11:00:00,8,21,2,"Outer_side",1,"Clamped","Outer_bottom",1,"Clamped",NA,"6.5",0,0,0,5.5,5.5,"downstream","downstream",2.42307692307692,1.5,0,9.52380952380952,0,0,2.86142872827656,3.30859616573902
"2834",4,"Star_KF","Star","KF",2024-08-06,"1_2",1899-12-30 11:00:00,8,21,2,"Outer_side",1,"Clamped","Outer_bottom",1,"Clamped",NA,"0",0,0,0,1,1,"upstream","upstream",2.42307692307692,1.5,0,9.52380952380952,0,0,2.86142872827656,3.30859616573902
"2835",1,"Star_B","Star","B",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,8,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,"1",NA,3,0,1,2,"upstream","upstream",5.30769230769231,2.875,0,33.3333333333333,0.520833333333333,0,3.13998143312002,21.0862507058159
"2836",1,"Star_B","Star","B",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,8,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,"2",NA,2,1,0,1,"downstream","upstream",5.30769230769231,2.875,0,33.3333333333333,0.520833333333333,0,3.13998143312002,21.0862507058159
"2837",1,"Star_B","Star","B",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,8,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,"3",NA,1,1,1,0,"downstream","downstream",5.30769230769231,2.875,0,33.3333333333333,0.520833333333333,0,3.13998143312002,21.0862507058159
"2838",1,"Star_B","Star","B",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,8,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,"4",NA,2,0,2,1,"downstream","downstream",5.30769230769231,2.875,0,33.3333333333333,0.520833333333333,0,3.13998143312002,21.0862507058159
"2839",1,"Star_B","Star","B",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,8,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,"6",NA,4,0,4,3,"downstream","downstream",5.30769230769231,2.875,0,33.3333333333333,0.520833333333333,0,3.13998143312002,21.0862507058159
"2840",1,"Star_B","Star","B",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,8,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,"5",NA,3,0,3,2,"downstream","downstream",5.30769230769231,2.875,0,33.3333333333333,0.520833333333333,0,3.13998143312002,21.0862507058159
"2841",1,"Star_B","Star","B",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,8,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,"7",NA,1,0,5,4,"downstream","downstream",5.30769230769231,2.875,0,33.3333333333333,0.520833333333333,0,3.13998143312002,21.0862507058159
"2842",1,"Star_B","Star","B",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,8,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,"8",NA,8,0,6,5,"downstream","downstream",5.30769230769231,2.875,0,33.3333333333333,0.520833333333333,0,3.13998143312002,21.0862507058159
"2843",1,"Star_B","Star","B",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,8,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,"0.5",0,0,0,1.5,2.5,"upstream","upstream",5.30769230769231,2.875,0,33.3333333333333,0.520833333333333,0,3.13998143312002,21.0862507058159
"2844",1,"Star_B","Star","B",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,8,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,"2.5",0,0,0,0.5,0.5,"downstream","upstream",5.30769230769231,2.875,0,33.3333333333333,0.520833333333333,0,3.13998143312002,21.0862507058159
"2845",1,"Star_B","Star","B",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,8,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,"4.5",0,0,0,2.5,1.5,"downstream","downstream",5.30769230769231,2.875,0,33.3333333333333,0.520833333333333,0,3.13998143312002,21.0862507058159
"2846",1,"Star_B","Star","B",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,8,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,"6.5",0,0,0,4.5,3.5,"downstream","downstream",5.30769230769231,2.875,0,33.3333333333333,0.520833333333333,0,3.13998143312002,21.0862507058159
"2847",1,"Star_B","Star","B",2024-08-06,"1_3",1899-12-30 14:00:00,8,24,8,"Outer_bottom",2,"Clamped","Outer_bottom",3,"Clamped",NA,"0",0,0,0,2,3,"upstream","upstream",5.30769230769231,2.875,0,33.3333333333333,0.520833333333333,0,3.13998143312002,21.0862507058159
"2848",2,"Control_B","Control","B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,"1",NA,4,0,100,100,"upstream","upstream",4.08974358974359,2.53174603174603,0,33.3333333333333,0,0,2.38640333850932,16.8122412008282
"2849",2,"Control_B","Control","B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,"2",NA,2,0,100,100,"upstream","upstream",4.08974358974359,2.53174603174603,0,33.3333333333333,0,0,2.38640333850932,16.8122412008282
"2850",2,"Control_B","Control","B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,"3",NA,4,0,100,100,"upstream","upstream",4.08974358974359,2.53174603174603,0,33.3333333333333,0,0,2.38640333850932,16.8122412008282
"2851",2,"Control_B","Control","B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,"4",NA,6,0,100,100,"upstream","upstream",4.08974358974359,2.53174603174603,0,33.3333333333333,0,0,2.38640333850932,16.8122412008282
"2852",2,"Control_B","Control","B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,"6",NA,1,0,100,100,"upstream","upstream",4.08974358974359,2.53174603174603,0,33.3333333333333,0,0,2.38640333850932,16.8122412008282
"2853",2,"Control_B","Control","B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,"5",NA,0,0,100,100,"upstream","upstream",4.08974358974359,2.53174603174603,0,33.3333333333333,0,0,2.38640333850932,16.8122412008282
"2854",2,"Control_B","Control","B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,"7",NA,1,0,100,100,"upstream","upstream",4.08974358974359,2.53174603174603,0,33.3333333333333,0,0,2.38640333850932,16.8122412008282
"2855",2,"Control_B","Control","B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,"8",NA,3,0,100,100,"upstream","upstream",4.08974358974359,2.53174603174603,0,33.3333333333333,0,0,2.38640333850932,16.8122412008282
"2856",2,"Control_B","Control","B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,"0.5",0,0,0,100,100,"upstream","upstream",4.08974358974359,2.53174603174603,0,33.3333333333333,0,0,2.38640333850932,16.8122412008282
"2857",2,"Control_B","Control","B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,"2.5",0,0,0,100,100,"upstream","upstream",4.08974358974359,2.53174603174603,0,33.3333333333333,0,0,2.38640333850932,16.8122412008282
"2858",2,"Control_B","Control","B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,"4.5",0,0,0,100,100,"upstream","upstream",4.08974358974359,2.53174603174603,0,33.3333333333333,0,0,2.38640333850932,16.8122412008282
"2859",2,"Control_B","Control","B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,"6.5",0,0,0,100,100,"upstream","upstream",4.08974358974359,2.53174603174603,0,33.3333333333333,0,0,2.38640333850932,16.8122412008282
"2860",2,"Control_B","Control","B",2024-08-06,"1_3",1899-12-30 14:00:00,8,21,7,NA,NA,NA,NA,NA,NA,NA,"0",0,0,0,100,100,"upstream","upstream",4.08974358974359,2.53174603174603,0,33.3333333333333,0,0,2.38640333850932,16.8122412008282
"2861",3,"Control_KF","Control","KF",2024-08-06,"1_3",1899-12-30 14:00:00,8,22,1,NA,NA,NA,NA,NA,NA,NA,"1",NA,3,0,100,100,"upstream","upstream",6.8974358974359,4.07575757575758,0,4.54545454545455,0,0,4.10952596618358,9.03944334650857
